zone_id,emp_diff,hh_diff,emp_diff_pct,hh_diff_pct,emp_multiplier,hh_multiplier
1322,-699,-263,-0.533180778,-0.200610221,1,1
1323,679,-79,10.77777778,-1.253968254,1,1
1324,-2487,-438,-0.574763115,-0.101224867,1,1
1325,1264,-40,2.815144766,-0.08908686,1,1
1326,329,9,0.498484848,0.013636364,1,1
1327,-244,-174,-0.151930262,-0.108343711,1,1
1328,454,33,5.044444444,0.366666667,1,1
1329,-600,-53,-0.491803279,-0.043442623,1,1
1330,1237,-14,27.48888889,-0.311111111,1,1
1331,-1178,118,-0.646542261,0.064763996,1,1
1332,1074,295,3.678082192,1.010273973,1,1
1333,1161,-1280,43,-47.40740741,1,1
1334,954,29,8.517857143,0.258928571,1,1
1335,849,-6,4.690607735,-0.033149171,1,1
1336,528,413,1.543859649,1.207602339,1,1
1337,-715,271,-0.345577574,0.13098115,1,1
1338,-729,15,-0.489590329,0.010073875,1,1
1339,-803,44,-0.657657658,0.036036036,1,1
1340,-1362,185,-0.841779975,0.11433869,1,1
1341,-5210,-341,-0.975472758,-0.063845722,1,1
1342,-2742,-640,-0.807896288,-0.188568061,1,1
1343,-470,-136,-0.738993711,-0.213836478,1,1
1344,147,160,0.238636364,0.25974026,1,1
1345,608,-1332,9.650793651,-21.14285714,1,1
1346,547,-152,7.814285714,-2.171428571,1,1
1347,-4943,190,-0.81905551,0.031483016,1,1
1348,-688,293,-0.874205845,0.372299873,1,1
1349,-602,-58,-0.680225989,-0.065536723,1,1
1350,-251,157,-0.958015267,0.599236641,1,1
1351,-2122,394,-0.710649699,0.131949096,1,1
1352,-3516,-11,-0.952329361,-0.002979415,1,1
1353,-2603,339,-0.870859819,0.113415858,1,1
1354,107,-2,35.66666667,-0.666666667,1,1
1355,-2805,-449,-0.931584191,-0.149119894,1,1
1356,-149,62,-0.400537634,0.166666667,1,1
1357,-1241,822,-0.700734049,0.464144551,1,1
1358,-16,327,-0.054054054,1.10472973,1,1
1359,-336,-441,-0.666666667,-0.875,1,1
1360,375,-9,2.737226277,-0.065693431,1,1
1361,-112,-1375,-0.181229773,-2.224919094,1,1
1362,204,31,0.931506849,0.141552511,1,1
1363,626,-327,9.630769231,-5.030769231,1,1
1364,2223,70,17.64285714,0.555555556,1,1
1365,2271,261,1.91000841,0.219512195,1,1
1366,728,6,364,3,1,1
1367,-1780,300,-0.843601896,0.142180095,1,1
1368,-99,1471,-0.094918504,1.410354746,1,1
1369,2555,295,9.223826715,1.064981949,1,1
1370,6931,148,31.08071749,0.66367713,1,1
1371,3248,1122,3.549726776,1.226229508,1,1
1372,2108,1090,2.766404199,1.430446194,1,1
1373,2536,-283,6.762666667,-0.754666667,1,1
1374,1144,-34,8.474074074,-0.251851852,1,1
1375,1686,-82,4.50802139,-0.219251337,1,1
1376,1272,-49,1.78401122,-0.068723703,1,1
1377,1326,-20,10.2,-0.153846154,1,1
1378,428,-316,3.035460993,-2.241134752,1,1
1379,835,-2,#DIV/0!,1,1,1
1380,-385,140,-0.480649189,0.174781523,1,1
1381,2064,-58,17.05785124,-0.479338843,1,1
1382,1138,-283,2.910485934,-0.723785166,1,1
1383,782,-255,2.875,-0.9375,1,1
1384,-2608,142,-0.658087308,0.035831441,1,1
1385,-813,175,-0.610818933,0.13148009,1,1
1386,-3310,375,-0.953066513,0.107975813,1,1
1387,-624,82,-0.802056555,0.105398458,1,1
1388,-10867,51,-0.969229397,0.004548698,1,1
1389,-1130,-82,-0.629877369,-0.045707915,1,1
1390,-2445,152,-0.966403162,0.060079051,1,1
1391,-272,-93,-0.294691224,-0.100758397,1,1
1392,-1531,177,-0.86204955,0.099662162,1,1
1393,-1813,7,-0.853578154,0.003295669,1,1
1394,-3363,-158,-0.860102302,-0.040409207,1,1
1395,-1113,-63,-0.768646409,-0.043508287,1,1
1396,-852,568,-0.574898785,0.383265857,1,1
1397,-379,120,-0.385162602,0.12195122,1,1
1398,-502,-315,-0.818923328,-0.513866232,1,1
1399,-9,-2,-1,-0.222222222,1,1
1400,0,0,#DIV/0!,1,1,1
1401,4582,297,38.18333333,2.475,1,1
1402,2423,362,242.3,36.2,1,1
1403,-254,-240,-0.205668016,-0.194331984,1,1
1404,1979,-34,16.3553719,-0.280991736,1,1
1405,4245,-96,4.604121475,-0.104121475,1,1
1406,-2680,11,-0.946661957,0.003885553,1,1
1407,-3223,-373,-0.975189107,-0.112859304,1,1
1408,-4819,-569,-0.931207729,-0.109951691,1,1
1409,-2893,-2020,-0.870075188,-0.607518797,1,1
1410,-1334,-923,-0.983050847,-0.680176861,1,1
1411,-53,-6,-1,-0.113207547,1,1
1412,-12,15,-0.705882353,0.882352941,1,1
1413,-5970,-98,-0.907294833,-0.014893617,1,1
1414,-9572,-1667,-0.943891135,-0.164382211,1,1
1415,-5453,210,-0.978467612,0.03768168,1,1
1416,-3513,-388,-0.951774587,-0.105120564,1,1
1417,-1784,-124,-0.953500802,-0.066274719,1,1
1418,-1860,-525,-0.808344198,-0.228161669,1,1
1419,-3779,11,-0.949736115,0.002764514,1,1
1420,672,-426,8,-5.071428571,1,1
1421,1035,1567,64.6875,97.9375,1,1
1422,1273,-4,24.01886792,-0.075471698,1,1
1423,445,952,0.211000474,0.451398767,1,1
1424,-3217,-219,-0.85218543,-0.058013245,1,1
1425,-1970,278,-0.737275449,0.104041916,1,1
1426,-1570,-277,-0.467958271,-0.082563338,1,1
1427,-3880,909,-0.946110705,0.221653255,1,1
1428,3987,-583,13.74827586,-2.010344828,1,1
1429,3842,-2624,9.082742317,-6.203309693,1,1
1430,996,28,8.231404959,0.231404959,1,1
1431,-1,-2,-1,-2,1,1
1432,1369,-30,2.535185185,-0.055555556,1,1
1433,2761,-26,74.62162162,-0.702702703,1,1
1434,438,1026,0.356387307,0.834825061,1,1
1435,-1231,-112,-0.954263566,-0.086821705,1,1
1436,-2,-1,-1,-0.5,1,1
1437,9,-8,0.032608696,-0.028985507,1,1
1438,2468,-43,2.285185185,-0.039814815,1,1
1439,2345,-92,12.40740741,-0.486772487,1,1
1440,248,5,#DIV/0!,1,1,1
1441,-375,496,-0.9765625,1.291666667,1,1
1442,-4313,671,-0.895742471,0.139356179,1,1
1443,-5150,37,-0.830377298,0.005965817,1,1
1444,-624,-354,-0.613569322,-0.348082596,1,1
1445,-301,38,-0.637711864,0.080508475,1,1
1446,-1784,-31,-0.808337109,-0.014046217,1,1
1447,10,277,0.027100271,0.750677507,1,1
1448,2615,102,18.54609929,0.723404255,1,1
1449,98,517,0.073850791,0.389600603,1,1
1450,4715,30,589.375,3.75,1,1
1451,1853,-312,21.05681818,-3.545454545,1,1
1452,-360,34,-0.454545455,0.042929293,1,1
1453,550,180,1.282051282,0.41958042,1,1
1454,1252,-538,6.167487685,-2.650246305,1,1
1455,-774,-241,-0.428334256,-0.133370227,1,1
1456,-894,409,-0.608577263,0.278420694,1,1
1457,352,-6,3.450980392,-0.058823529,1,1
1458,190,-5,63.33333333,-1.666666667,1,1
1459,1247,-223,3.801829268,-0.679878049,1,1
1460,582,-19,18.77419355,-0.612903226,1,1
1461,2082,-310,5.297709924,-0.788804071,1,1
1462,636,-72,1.54368932,-0.174757282,1,1
1463,-865,646,-0.714876033,0.533884298,1,1
1464,-3849,414,-0.941766577,0.101296795,1,1
1465,-2303,726,-0.84328085,0.26583669,1,1
1466,-6378,905,-0.963735267,0.136748262,1,1
1467,-1987,-229,-0.852058319,-0.098198971,1,1
1468,-2176,355,-0.902904564,0.147302905,1,1
1469,177,50,0.359756098,0.101626016,1,1
1470,730,-74,2.179104478,-0.220895522,1,1
1471,2018,-121,2.399524376,-0.143876338,1,1
1472,6941,-451,14.70550847,-0.955508475,1,1
1473,-6448,242,-0.688888889,0.025854701,1,1
1474,811,180,0.574362606,0.127478754,1,1
1475,1612,-545,7.261261261,-2.454954955,1,1
1476,1058,163,0.990636704,0.152621723,1,1
1477,-1980,196,-0.799354057,0.079127977,1,1
1478,-2281,163,-0.867630278,0.062000761,1,1
1479,-2029,-147,-0.896993811,-0.064986737,1,1
1480,-4177,491,-0.90587725,0.106484494,1,1
1481,-2331,-118,-0.808532778,-0.040929587,1,1
1482,-3526,110,-0.757953568,0.023645744,1,1
1483,13,4,0.00620229,0.001908397,1,1
1484,904,-392,1.246896552,-0.540689655,1,1
1485,-46,23,-0.083788707,0.041894353,1,1
1486,2940,120,101.3793103,4.137931034,1,1
1487,1453,418,55.88461538,16.07692308,1,1
1488,1655,141,0.996987952,0.084939759,1,1
1489,-1220,256,-0.734055355,0.154031288,1,1
1490,-1902,341,-0.739789965,0.132633217,1,1
1491,-945,237,-0.842245989,0.211229947,1,1
1492,-636,997,-0.654320988,1.025720165,1,1
1493,277,1773,1.073643411,6.872093023,1,1
1494,607,963,2.836448598,4.5,1,1
1495,-1390,1627,-0.726987448,0.850941423,1,1
1496,1557,877,1.436346863,0.80904059,1,1
1497,-1517,563,-0.824008691,0.305812059,1,1
1498,-2344,1158,-0.900499424,0.444871302,1,1
1499,-1093,856,-0.807237814,0.632200886,1,1
1500,-1890,2528,-0.893194707,1.194706994,1,1
1501,-1737,2827,-0.81779661,1.330979284,1,1
1502,5140,741,9.643527205,1.390243902,1,1
1503,-1375,96,-0.696908262,0.048656868,1,1
1504,-3399,303,-0.907367859,0.080886279,1,1
1505,-1787,212,-0.786878027,0.093350947,1,1
1506,-1709,280,-0.568151596,0.093085106,1,1
1507,-662,195,-0.394752534,0.11627907,1,1
1508,2722,-811,17.79084967,-5.300653595,1,1
1509,3533,-24,75.17021277,-0.510638298,1,1
1510,-3653,146,-0.959296218,0.038340336,1,1
1511,-2272,-47,-0.740065147,-0.015309446,1,1
1512,-652,249,-0.764361079,0.291910903,1,1
1513,-2310,520,-0.810810811,0.182520183,1,1
1514,1497,-370,5.627819549,-1.390977444,1,1
1515,-118,-28,-0.479674797,-0.113821138,1,1
1516,1590,-470,12.04545455,-3.560606061,1,1
1517,301,641,0.390909091,0.832467532,1,1
1518,-258,814,-0.185478073,0.58519051,1,1
1519,-430,2278,-0.285904255,1.51462766,1,1
1520,263,2,32.875,0.25,1,1
1521,5494,182,238.8695652,7.913043478,1,1
1522,1512,1367,1.087769784,0.983453237,1,1
1523,-5615,-114,-0.964279581,-0.019577537,1,1
1524,-2411,-1608,-0.871971067,-0.581555154,1,1
1525,-4270,1826,-0.900843882,0.385232068,1,1
1526,-2134,-5,-0.85840708,-0.002011263,1,1
1527,513,307,0.434377646,0.259949196,1,1
1528,-4580,206,-0.926750304,0.041683529,1,1
1529,-417,736,-0.556,0.981333333,1,1
1530,16130,1226,68.93162393,5.239316239,1,1
1531,-382,391,-0.43018018,0.440315315,1,1
1532,-223,311,-0.724025974,1.00974026,1,1
1533,-4261,70,-0.901798942,0.014814815,1,1
1534,-1607,184,-0.905862458,0.103720406,1,1
1535,-2090,-618,-0.936379928,-0.27688172,1,1
1536,1180,23,8.251748252,0.160839161,1,1
1537,2710,799,6.561743341,1.934624697,1,1
1538,-208,75,-0.234234234,0.084459459,1,1
1539,-2605,-2198,-0.916930658,-0.773671243,1,1
1540,-863,-377,-0.762367491,-0.333038869,1,1
1541,-1244,-182,-0.694972067,-0.101675978,1,1
1542,-1036,-196,-0.780708365,-0.147701583,1,1
1543,-496,29,-0.70155587,0.041018388,1,1
1544,653,658,1.193784278,1.202925046,1,1
1545,-1578,-402,-0.895573212,-0.22814983,1,1
1546,38,1401,#DIV/0!,1,1,1
1547,-532,-3,-0.671717172,-0.003787879,1,1
1548,542,1556,0.745529574,2.140302613,1,1
1549,-19,3307,-0.080851064,14.07234043,1,1
1550,39,1150,1.258064516,37.09677419,1,1
1551,-31,820,-0.563636364,14.90909091,1,1
1552,57,0,19,0,1,1
1553,-1133,-19,-0.723499361,-0.012132822,1,1
1554,60,-7,0.076923077,-0.008974359,1,1
1555,35,-414,0.052870091,-0.625377644,1,1
1556,-1751,355,-0.811023622,0.164427976,1,1
1557,-641,27,-0.428762542,0.018060201,1,1
1558,2150,563,39.81481481,10.42592593,1,1
1559,-457,631,-0.574842767,0.793710692,1,1
1560,-2390,2884,-0.823569952,0.993797381,1,1
1561,975,-19,11.07954545,-0.215909091,1,1
1562,170,1267,10.625,79.1875,1,1
1563,-3708,-482,-0.916687268,-0.119159456,1,1
1564,-1759,477,-0.746921444,0.202547771,1,1
1565,-558,455,-0.664285714,0.541666667,1,1
1566,-1843,530,-0.849308756,0.244239631,1,1
1567,3194,-113,18.35632184,-0.649425287,1,1
1568,-116,31,-0.865671642,0.231343284,1,1
1569,-1324,-110,-0.947067239,-0.078683834,1,1
1570,-1756,-28,-0.902827763,-0.014395887,1,1
1571,-1604,293,-0.682843763,0.124733929,1,1
1572,-2030,-266,-0.862728432,-0.113047174,1,1
1573,63,240,0.100158983,0.381558029,1,1
1574,-3428,51,-0.857643232,0.01275957,1,1
1575,-4482,-1354,-0.808295762,-0.24418395,1,1
1576,-481,160,-0.459407832,0.152817574,1,1
1577,342,-32,0.666666667,-0.062378168,1,1
1578,1847,-189,2.572423398,-0.263231198,1,1
1579,-563,-898,-0.402430307,-0.641887062,1,1
1580,-2544,102,-0.983378431,0.039427909,1,1
1581,-2160,-16,-0.898876404,-0.006658344,1,1
1582,-2971,-564,-0.822535991,-0.156146179,1,1
1583,-3738,277,-0.829376525,0.061459951,1,1
1584,-3216,-317,-0.943108504,-0.092961877,1,1
1585,-1783,51,-0.965872156,0.027627302,1,1
1586,-1155,1308,-0.625338387,0.70817542,1,1
1587,-2416,454,-0.895478132,0.168272795,1,1
1588,-1388,-4,-0.957241379,-0.002758621,1,1
1589,-463,64,-0.978858351,0.135306554,1,1
1590,532,-1,4.325203252,-0.008130081,1,1
1591,-1622,1929,-0.745404412,0.886488971,1,1
1592,-238,-73,-0.402707276,-0.123519459,1,1
1593,229,442,0.54784689,1.057416268,1,1
1594,-3094,824,-0.83172043,0.221505376,1,1
1595,-974,-9,-0.93924783,-0.008678881,1,1
1596,-1488,1214,-0.697609001,0.56915143,1,1
1597,1200,-3816,4.444444444,-14.13333333,1,1
1598,-4741,1657,-0.939369923,0.32831385,1,1
1599,-1884,102,-0.857142857,0.046405823,1,1
1600,1295,692,9.810606061,5.242424242,1,1
1601,-691,598,-0.421341463,0.364634146,1,1
1602,-2871,-402,-0.87,-0.121818182,1,1
1603,-1320,-50,-0.877659574,-0.033244681,1,1
1604,-510,208,-0.723404255,0.295035461,1,1
1605,3254,291,46.48571429,4.157142857,1,1
1606,262,-56,0.437395659,-0.093489149,1,1
1607,-362,-517,-0.849765258,-1.213615023,1,1
1608,45,0,#DIV/0!,1,1,1
1609,-365,687,-0.572100313,1.076802508,1,1
1610,-2650,-157,-0.835698518,-0.049511195,1,1
1611,-245,54,-0.381026439,0.083981337,1,1
1612,2129,315,709.6666667,105,1,1
1613,1191,217,2.822274882,0.514218009,1,1
1614,-106,135,-0.08,0.101886792,1,1
1615,-1270,366,-0.606205251,0.174701671,1,1
1616,-4661,-33,-0.884440228,-0.00626186,1,1
1617,-2002,172,-0.79193038,0.068037975,1,1
1618,-248,184,-0.212692967,0.15780446,1,1
1619,-6018,-586,-0.839447622,-0.081740829,1,1
1620,-1524,154,-0.835984641,0.084476138,1,1
1621,-1235,-927,-0.668651868,-0.501894965,1,1
1622,2257,-632,1.699548193,-0.475903614,1,1
1623,-1711,91,-0.881958763,0.046907216,1,1
1624,-1345,150,-0.921864291,0.102810144,1,1
1625,2503,-914,6.304785894,-2.302267003,1,1
1626,-451,243,-0.581935484,0.313548387,1,1
1627,-726,817,-0.712463199,0.801766438,1,1
1628,2076,206,15.15328467,1.503649635,1,1
1629,-1525,-84,-0.676574978,-0.037267081,1,1
1630,-2266,522,-0.819826339,0.188856729,1,1
1631,2721,686,1.061646508,0.267655092,1,1
1632,-3147,-220,-0.843925986,-0.05899705,1,1
1633,-1115,109,-0.73938992,0.072281167,1,1
1634,1009,-1528,0.868330465,-1.314974182,1,1
1635,1862,516,2.262454435,0.626974484,1,1
1636,-313,-139,-0.660337553,-0.293248945,1,1
1637,327,-66,1.427947598,-0.288209607,1,1
1638,-864,101,-0.529087569,0.061849357,1,1
1639,-536,218,-0.557172557,0.226611227,1,1
1640,1555,218,1.019003932,0.142857143,1,1
1641,-3204,-76,-0.938213763,-0.022254758,1,1
1642,-2139,393,-0.795462997,0.146150985,1,1
1643,-1081,-31,-0.903091061,-0.025898079,1,1
1644,1748,649,8.828282828,3.277777778,1,1
1645,-539,764,-0.898333333,1.273333333,1,1
1646,-5811,-1081,-0.969631236,-0.180377107,1,1
1647,-1027,19,-0.919427037,0.017009848,1,1
1648,-167,117,-0.147396293,0.103265666,1,1
1649,106,81,0.062426384,0.04770318,1,1
1650,-1056,-884,-0.31214898,-0.261306533,1,1
1651,322,739,0.653144016,1.498985801,1,1
1652,4393,619,4.199808795,0.591778203,1,1
1653,3737,-25,138.4074074,-0.925925926,1,1
1654,1550,-225,8.959537572,-1.300578035,1,1
1655,1768,75,4.664907652,0.197889182,1,1
1656,1960,1699,1.342465753,1.16369863,1,1
1657,-874,631,-0.551071879,0.397856242,1,1
1658,509,3,1.965250965,0.011583012,1,1
1659,-1889,-307,-0.901670644,-0.146539379,1,1
1660,-1793,-287,-0.915730337,-0.146578141,1,1
1661,-1596,-218,-0.947181009,-0.129376855,1,1
1662,244,-765,1.61589404,-5.066225166,1,1
1663,-520,-57,-0.926916221,-0.101604278,1,1
1664,560,808,0.422322775,0.609351433,1,1
1665,-2941,-133,-0.960483344,-0.043435663,1,1
1666,155,1493,0.156565657,1.508080808,1,1
1667,-723,162,-0.660877514,0.148080439,1,1
1668,190,932,0.822510823,4.034632035,1,1
1669,16,456,0.592592593,16.88888889,1,1
1670,-1608,1487,-0.898324022,0.830726257,1,1
1671,1429,1391,18.80263158,18.30263158,1,1
1672,269,1614,3.056818182,18.34090909,1,1
1673,1316,-12,65.8,-0.6,1,1
1674,604,2873,11.61538462,55.25,1,1
1675,-1057,-27,-0.912780656,-0.023316062,1,1
1676,65,347,0.094476744,0.504360465,1,1
1677,111,663,0.177884615,1.0625,1,1
1678,-291,-86,-0.135727612,-0.04011194,1,1
1679,140,40,0.323325635,0.092378753,1,1
1680,-1672,312,-0.697247706,0.130108424,1,1
1681,1910,1340,173.6363636,121.8181818,1,1
1682,-1072,532,-0.866612773,0.430072757,1,1
1683,-706,-30,-0.868388684,-0.036900369,1,1
1684,590,1653,3.352272727,9.392045455,1,1
1685,64,-321,10.66666667,-53.5,1,1
1686,587,1755,58.7,175.5,1,1
1687,6265,-3708,70.39325843,-41.66292135,1,1
1688,13142,-2201,365.0555556,-61.13888889,1,1
1689,-157,347,-0.769607843,1.700980392,1,1
1690,-699,-275,-0.943319838,-0.371120108,1,1
1691,1070,-736,16.98412698,-11.68253968,1,1
1692,5936,-3520,49.05785124,-29.09090909,1,1
1693,1539,261,69.95454545,11.86363636,1,1
1694,-4777,-2051,-0.900131901,-0.386470699,1,1
1695,25,74,#DIV/0!,1,1,1
1696,763,-9,#DIV/0!,1,1,1
1697,160,18,#DIV/0!,1,1,1
1698,62,42,2.952380952,2,1,1
1699,46,-361,0.821428571,-6.446428571,1,1
1700,1210,89,151.25,11.125,1,1
1701,91,-60,0.777777778,-0.512820513,1,1
1702,20,-121,1.538461538,-9.307692308,1,1
1703,-99,-129,-0.744360902,-0.969924812,1,1
1704,19,-227,0.228915663,-2.734939759,1,1
1705,78,-90,1.3,-1.5,1,1
1706,75,-155,1.923076923,-3.974358974,1,1
1707,120,-61,2.448979592,-1.244897959,1,1
1708,-125,-500,-0.722543353,-2.89017341,1,1
1709,3,-195,0.125,-8.125,1,1
1710,434,-40,10.58536585,-0.975609756,1,1
1711,-19,-162,-0.678571429,-5.785714286,1,1
1712,171,-68,3.42,-1.36,1,1
1713,162,0,#DIV/0!,1,1,1
1714,17,-174,0.944444444,-9.666666667,1,1
1715,656,-277,#DIV/0!,1,1,1
1716,185,14,#DIV/0!,1,1,1
1717,2293,-161,1146.5,-80.5,1,1
1718,383,-500,4.91025641,-6.41025641,1,1
1719,3101,-229,#DIV/0!,1,1,1
1720,75,-239,1.666666667,-5.311111111,1,1
1721,-29,-101,-0.483333333,-1.683333333,1,1
1722,-186,-350,-0.791489362,-1.489361702,1,1
1723,164,-625,23.42857143,-89.28571429,1,1
1724,-10,-152,-0.114942529,-1.747126437,1,1
1725,1365,-188,97.5,-13.42857143,1,1
1726,2000,-344,24.3902439,-4.195121951,1,1
1727,317,-70,5.031746032,-1.111111111,1,1
1728,1,-212,0.004016064,-0.851405622,1,1
1729,59,-213,2.80952381,-10.14285714,1,1
1730,932,-226,35.84615385,-8.692307692,1,1
1731,-56,-260,-0.918032787,-4.262295082,1,1
1732,1943,-447,9.037209302,-2.079069767,1,1
1733,117,-23,39,-7.666666667,1,1
1734,701,-157,116.8333333,-26.16666667,1,1
1735,554,376,#DIV/0!,1,1,1
1736,238,-370,1.830769231,-2.846153846,1,1
1737,154,-211,1.925,-2.6375,1,1
1738,6216,-2494,50.53658537,-20.27642276,1,1
1739,-155,-1621,-0.711009174,-7.435779817,1,1
1740,2848,-664,91.87096774,-21.41935484,1,1
1741,163,595,#DIV/0!,1,1,1
1742,592,-127,8.222222222,-1.763888889,1,1
1743,374,-149,9.58974359,-3.820512821,1,1
1744,865,-147,96.11111111,-16.33333333,1,1
1745,791,-154,21.97222222,-4.277777778,1,1
1746,1107,-265,8.450381679,-2.022900763,1,1
1747,1473,-1372,46.03125,-42.875,1,1
1748,7,-416,0.018421053,-1.094736842,1,1
1749,5128,24,732.5714286,3.428571429,1,1
1750,1542,14,#DIV/0!,1,1,1
1751,1867,-369,10.72988506,-2.120689655,1,1
1752,707,-69,11.40322581,-1.112903226,1,1
1753,3140,-380,142.7272727,-17.27272727,1,1
1754,4544,-469,77.01694915,-7.949152542,1,1
1755,421,-206,18.30434783,-8.956521739,1,1
1756,2033,-304,28.23611111,-4.222222222,1,1
1757,1943,-315,18.33018868,-2.971698113,1,1
1758,-96,-141,-0.914285714,-1.342857143,1,1
1759,156,-7,15.6,-0.7,1,1
1760,2297,-478,22.74257426,-4.732673267,1,1
1761,1048,-164,4.556521739,-0.713043478,1,1
1762,423,-90,211.5,-45,1,1
1763,1591,-309,33.14583333,-6.4375,1,1
1764,2002,-266,35.12280702,-4.666666667,1,1
1765,3773,-526,50.30666667,-7.013333333,1,1
1766,2737,-619,55.85714286,-12.63265306,1,1
1767,4,-181,0.8,-36.2,1,1
1768,160,-102,16,-10.2,1,1
1769,66,-229,3.666666667,-12.72222222,1,1
1770,-25,-726,-0.490196078,-14.23529412,1,1
1771,853,-331,19.8372093,-7.697674419,1,1
1772,247,-179,5.488888889,-3.977777778,1,1
1773,1016,-372,6.310559006,-2.310559006,1,1
1774,2868,-630,13.9902439,-3.073170732,1,1
1775,1307,-591,145.2222222,-65.66666667,1,1
1776,3729,-426,88.78571429,-10.14285714,1,1
1777,-205,-499,-0.753676471,-1.834558824,1,1
1778,3940,-49,106.4864865,-1.324324324,1,1
1779,644,-325,25.76,-13,1,1
1780,416,-229,69.33333333,-38.16666667,1,1
1781,1420,-213,88.75,-13.3125,1,1
1782,705,-577,22.74193548,-18.61290323,1,1
1783,495,157,2.964071856,0.94011976,1,1
1784,97,-255,5.705882353,-15,1,1
1785,1236,-609,49.44,-24.36,1,1
1786,1842,-241,131.5714286,-17.21428571,1,1
1787,27,-147,0.9,-4.9,1,1
1788,3640,-320,1820,-160,1,1
1789,514,-482,6.268292683,-5.87804878,1,1
1790,242,-332,15.125,-20.75,1,1
1791,1214,-320,86.71428571,-22.85714286,1,1
1792,702,-324,63.81818182,-29.45454545,1,1
1793,803,-88,267.6666667,-29.33333333,1,1
1794,277,-530,10.65384615,-20.38461538,1,1
1795,275,-218,11.45833333,-9.083333333,1,1
1796,215,-30,8.269230769,-1.153846154,1,1
1797,215,-166,3.412698413,-2.634920635,1,1
1798,548,-68,24.90909091,-3.090909091,1,1
1799,1176,-653,392,-217.6666667,1,1
1800,249,-444,12.45,-22.2,1,1
1801,859,-130,40.9047619,-6.19047619,1,1
1802,117,-520,1.073394495,-4.770642202,1,1
1803,2832,-276,188.8,-18.4,1,1
1804,1396,-429,48.13793103,-14.79310345,1,1
1805,1337,-152,31.09302326,-3.534883721,1,1
1806,65,28,1.756756757,0.756756757,1,1
1807,713,-326,#DIV/0!,1,1,1
1808,237,-226,1.781954887,-1.69924812,1,1
1809,754,-74,9.308641975,-0.913580247,1,1
1810,777,-83,7.77,-0.83,1,1
1811,1688,-632,51.15151515,-19.15151515,1,1
1812,1646,-576,28.37931034,-9.931034483,1,1
1813,679,-175,17.41025641,-4.487179487,1,1
1814,660,-100,4.203821656,-0.636942675,1,1
1815,973,12,16.77586207,0.206896552,1,1
1816,250,-162,5.555555556,-3.6,1,1
1817,277,65,3.743243243,0.878378378,1,1
1818,986,5,61.625,0.3125,1,1
1819,2971,13,95.83870968,0.419354839,1,1
1820,2414,-1246,58.87804878,-30.3902439,1,1
1821,209,-412,4.860465116,-9.581395349,1,1
1822,413,0,#DIV/0!,1,1,1
1823,777,22,#DIV/0!,1,1,1
1824,402,-408,67,-68,1,1
1825,0,-677,#DIV/0!,1,1,1
1826,2011,-476,#DIV/0!,1,1,1
1827,448,-561,11.48717949,-14.38461538,1,1
1828,42,-310,8.4,-62,1,1
1829,287,-167,3.188888889,-1.855555556,1,1
1830,398,-995,33.16666667,-82.91666667,1,1
1831,1851,758,26.07042254,10.67605634,1,1
1832,1317,-1693,32.12195122,-41.29268293,1,1
1833,3670,-3231,14.28015564,-12.57198444,1,1
1834,1719,-4819,4.319095477,-12.1080402,1,1
1835,1471,1766,3.650124069,4.382133995,1,1
1836,2569,-331,7.856269113,-1.012232416,1,1
1837,1846,-3384,6.664259928,-12.2166065,1,1
1838,-162,-126,-0.958579882,-0.74556213,1,1
1839,26,-13,0.866666667,-0.433333333,1,1
1840,1834,-461,#DIV/0!,1,1,1
1841,966,-363,27.6,-10.37142857,1,1
1842,1525,-558,152.5,-55.8,1,1
1843,21,-910,0.144827586,-6.275862069,1,1
1844,1003,-218,12.85897436,-2.794871795,1,1
1845,876,0,#DIV/0!,1,1,1
1846,1070,-16,97.27272727,-1.454545455,1,1
1847,2350,-37,9.87394958,-0.155462185,1,1
1848,4830,-5,#DIV/0!,1,1,1
1849,0,0,#DIV/0!,1,1,1
1850,1678,-7,21.79220779,-0.090909091,1,1
1851,34439,-11,#DIV/0!,1,1,1
1852,217,-2,1.528169014,-0.014084507,1,1
1853,1979,-2,13.83916084,-0.013986014,1,1
1854,6,0,#DIV/0!,1,1,1
1855,-14,-2,-1,-0.142857143,1,1
1856,-36,-1,-1,-0.027777778,1,1
1857,826,-3,206.5,-0.75,1,1
1858,811,-2,8.191919192,-0.02020202,1,1
1859,0,-21,#DIV/0!,1,1,1
1860,1241,466,206.8333333,77.66666667,1,1
1861,-31,-1,-1,-0.032258065,1,1
1862,4326,12,865.2,2.4,1,1
1863,279,10,12.13043478,0.434782609,1,1
1864,119,486,#DIV/0!,1,1,1
1865,-822,970,-0.868921776,1.025369979,1,1
1866,3888,1761,1296,587,1,1
1867,0,-1,#DIV/0!,1,1,1
1868,3973,641,18.91904762,3.052380952,1,1
1869,6087,1102,47.92913386,8.677165354,1,1
1870,-456,-21,-0.902970297,-0.041584158,1,1
1871,-5330,48,-0.923103568,0.008313128,1,1
1872,412,631,0.316679477,0.48501153,1,1
1873,369,1845,0.917910448,4.589552239,1,1
1874,-189,-339,-0.487113402,-0.87371134,1,1
1875,931,1864,5.967948718,11.94871795,1,1
1876,540,1398,2.327586207,6.025862069,1,1
1877,977,762,7.692913386,6,1,1
1878,438,1184,0.718032787,1.940983607,1,1
1879,1485,274,15.46875,2.854166667,1,1
